#=====================================================
# File created:        Thu-23-Oct-2025-at-11-51-15AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.928399
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2568.1047  0.2565 
   00001    0.6908   -3863.5530  0.2609 
   00002    0.6260   -4594.9169  0.2654 
   00003    0.5948   -5068.2176  0.2701 
   00004    0.5508   -5469.2620  0.2684 
   00005    0.5408   -5841.8053  0.2716 
   00006    0.5300   -6100.1734  0.2745 
   00007    0.5172   -6325.3705  0.2782 
   00008    0.5020   -6517.4786  0.2741 
   00009    0.4824   -6709.9521  0.2842 
   00010    0.4752   -6793.4640  0.2785 
   00011    0.4916   -6933.4420  0.2833 
   00012    0.4608   -7068.7794  0.2837 
   00013    0.4864   -7156.0981  0.2855 
   00014    0.4868   -7236.8819  0.2892 
   00015    0.4600   -7295.7513  0.2945 
   00016    0.4636   -7335.1553  0.2954 
   00017    0.4640   -7416.8627  0.3055 
   00018    0.4476   -7448.6174  0.3050 
   00019    0.4564   -7521.6619  0.3048 
   00020    0.4620   -7549.1264  0.3050 
   00021    0.4460   -7551.6893  0.3139 
   00022    0.4584   -7633.4073  0.3132 
   00023    0.4412   -7653.3084  0.3102 
   00024    0.4340   -7676.5657  0.3204 
   00025    0.4468   -7737.4544  0.3304 
   00026    0.4436   -7770.1622  0.3407 
   00027    0.4312   -7781.9206  0.3471 
   00028    0.4376   -7817.1284  0.3525 
   00029    0.4424   -7842.8738  0.3603 
   00030    0.4284   -7854.3630  0.3624 
   00031    0.4300   -7873.8514  0.3645 
   00032    0.4544   -7874.3914  0.3713 
   00033    0.4536   -7865.8630  0.3795 
   00034    0.4376   -7876.4669  0.3880 
   00035    0.4480   -7909.5788  0.3861 
   00036    0.4324   -7918.3391  0.3923 
   00037    0.4476   -7947.5015  0.3897 
   00038    0.4300   -7935.5160  0.3844 
   00039    0.4596   -7990.9691  0.3799 
   00040    0.4440   -8016.6841  0.3793 
   00041    0.4220   -8056.5062  0.3778 
   00042    0.4376   -8084.0036  0.3727 
   00043    0.4384   -8082.3051  0.3748 
   00044    0.4204   -8048.5873  0.3735 
   00045    0.4184   -8059.1050  0.3817 
   00046    0.4200   -8103.6342  0.3825 
   00047    0.4200   -8108.4486  0.3863 
   00048    0.4384   -8134.3966  0.3937 
   00049    0.4156   -8125.2333  0.3987 
   00050    0.4276   -8122.5849  0.4039 
