#=====================================================
# File created:        Mon-27-Oct-2025-at-04-27-17PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.942537
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2442.6385  0.2526
   00001    0.6760   -3689.2448  0.2549
   00002    0.6320   -4476.5364  0.2679
   00003    0.5864   -5084.5928  0.2823
   00004    0.5536   -5521.7747  0.2891
   00005    0.5224   -5909.0952  0.2987
   00006    0.5204   -6133.6840  0.2986
   00007    0.5120   -6330.1843  0.3065
   00008    0.4972   -6540.8519  0.3013
   00009    0.5032   -6677.6510  0.2947
   00010    0.4992   -6843.7032  0.3026
   00011    0.4664   -7026.1629  0.3114
   00012    0.4660   -7082.2642  0.3094
   00013    0.4808   -7135.3990  0.3058
   00014    0.4540   -7239.8204  0.3105
   00015    0.4532   -7342.7424  0.3148
   00016    0.4520   -7434.0829  0.3196
   00017    0.4416   -7464.3438  0.3233
   00018    0.4528   -7484.3051  0.3240
   00019    0.4500   -7585.9225  0.3233
   00020    0.4640   -7589.2236  0.3200
   00021    0.4552   -7625.4688  0.3241
   00022    0.4308   -7682.6149  0.3247
   00023    0.4436   -7740.7192  0.3214
   00024    0.4512   -7758.3883  0.3284
   00025    0.4248   -7840.2244  0.3304
   00026    0.4428   -7866.6162  0.3395
   00027    0.4440   -7883.9569  0.3426
   00028    0.4384   -7913.9349  0.3419
   00029    0.4540   -7896.1582  0.3464
   00030    0.4284   -7910.6981  0.3489
   00031    0.4240   -7940.8991  0.3478
   00032    0.4352   -7942.7970  0.3457
   00033    0.4344   -7987.4159  0.3572
   00034    0.4124   -8018.6597  0.3619
   00035    0.4264   -8027.3134  0.3696
   00036    0.4292   -8008.4554  0.3729
   00037    0.4260   -8052.8933  0.3637
   00038    0.4200   -8011.2446  0.3614
   00039    0.4544   -8007.4184  0.3624
   00040    0.4268   -7986.1445  0.3594
   00041    0.4348   -7978.0466  0.3556
   00042    0.4392   -8020.5969  0.3715
   00043    0.4176   -8054.3057  0.3727
   00044    0.4468   -8057.0583  0.3752
   00045    0.4368   -8002.2548  0.3674
   00046    0.4396   -8010.9479  0.3781
   00047    0.4288   -8023.5637  0.3762
   00048    0.4176   -8080.2657  0.3845
   00049    0.4332   -8055.9269  0.3817
   00050    0.4408   -8124.4233  0.3846
