#=====================================================
# File created:        Mon-27-Oct-2025-at-02-49-18PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.947189
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2532.2295  0.7599
   00001    0.6752   -3739.7763  0.7546
   00002    0.6360   -4541.2026  0.7637
   00003    0.5928   -5121.1719  0.7608
   00004    0.5568   -5483.1129  0.7595
   00005    0.5428   -5853.6681  0.7653
   00006    0.5176   -6127.7698  0.7627
   00007    0.4992   -6403.5136  0.7592
   00008    0.4940   -6574.5360  0.7633
   00009    0.4936   -6727.2986  0.7631
   00010    0.4860   -6849.3538  0.7699
   00011    0.4752   -7009.3094  0.7727
   00012    0.4600   -7145.6102  0.7731
   00013    0.4612   -7267.6791  0.7757
   00014    0.4484   -7311.2682  0.7745
   00015    0.4420   -7416.0529  0.7751
   00016    0.4472   -7419.6551  0.7767
   00017    0.4668   -7504.2517  0.7754
   00018    0.4568   -7551.1298  0.7783
   00019    0.4364   -7598.4954  0.7806
   00020    0.4408   -7632.0996  0.7819
   00021    0.4636   -7691.7456  0.7893
   00022    0.4420   -7742.2819  0.7893
   00023    0.4556   -7746.3853  0.7897
   00024    0.4396   -7772.5193  0.7976
   00025    0.4320   -7754.5313  0.8051
   00026    0.4388   -7872.1286  0.8014
   00027    0.4260   -7883.8030  0.8043
   00028    0.4352   -7843.0182  0.8023
   00029    0.4244   -7904.8421  0.8043
   00030    0.4436   -7926.8904  0.8121
   00031    0.4160   -7968.6568  0.8153
   00032    0.4340   -7943.5939  0.8112
   00033    0.4204   -7953.7817  0.8136
   00034    0.4324   -7968.2605  0.8147
   00035    0.4248   -7901.4058  0.8137
   00036    0.4388   -7959.7310  0.8132
   00037    0.4480   -8052.3445  0.8143
   00038    0.4416   -8063.5566  0.8170
   00039    0.4248   -8059.8688  0.8225
   00040    0.4280   -8097.1689  0.8246
   00041    0.4292   -8071.0281  0.8270
   00042    0.4248   -8075.7251  0.8304
   00043    0.4108   -8040.6517  0.8262
   00044    0.4192   -8013.9935  0.8227
   00045    0.4320   -8040.6788  0.8253
   00046    0.4348   -8105.4742  0.8237
   00047    0.3972   -8130.1966  0.8222
   00048    0.4364   -8102.0426  0.8198
   00049    0.4208   -8081.8582  0.8235
   00050    0.4420   -8069.3062  0.8283
