#=====================================================
# File created:        Sat-01-Nov-2025-at-08-56-37AM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        0.647387
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1213.3729  0.2562
   00001    0.6364   -2374.2113  0.2702
   00002    0.5620   -2639.0518  0.2711
   00003    0.5740   -2870.4596  0.2786
   00004    0.5320   -3060.6661  0.2796
   00005    0.5076   -3184.7941  0.2838
   00006    0.4940   -3275.8732  0.2890
   00007    0.4892   -3337.9087  0.2808
   00008    0.4684   -3405.4525  0.2820
   00009    0.4896   -3472.2854  0.2904
   00010    0.4744   -3553.3858  0.2914
   00011    0.4776   -3624.7707  0.3006
   00012    0.4632   -3689.3337  0.3075
   00013    0.4448   -3732.5470  0.3098
   00014    0.4548   -3725.7154  0.3119
   00015    0.4376   -3739.5670  0.3126
   00016    0.4484   -3775.2729  0.3228
   00017    0.4596   -3792.0157  0.3324
   00018    0.4500   -3792.3010  0.3315
   00019    0.4556   -3807.5942  0.3285
   00020    0.4564   -3820.4733  0.3351
   00021    0.4516   -3847.8718  0.3368
   00022    0.4340   -3865.4047  0.3418
   00023    0.4348   -3863.6477  0.3387
   00024    0.4420   -3874.1008  0.3307
   00025    0.4264   -3905.4567  0.3403
   00026    0.4332   -3928.4056  0.3438
   00027    0.4400   -3907.5429  0.3529
   00028    0.4508   -3899.2217  0.3544
   00029    0.4356   -3921.4384  0.3603
   00030    0.4320   -3944.8957  0.3657
   00031    0.4420   -3982.3597  0.3663
   00032    0.4296   -3972.3043  0.3696
   00033    0.4460   -4000.7465  0.3633
   00034    0.4212   -3993.9818  0.3627
   00035    0.4220   -4005.4418  0.3721
   00036    0.4308   -4006.3541  0.3677
   00037    0.4148   -4013.7174  0.3615
   00038    0.4348   -4028.1121  0.3625
   00039    0.4284   -4026.7328  0.3547
   00040    0.4408   -4010.7020  0.3498
   00041    0.4332   -4014.7972  0.3526
   00042    0.4376   -4004.1942  0.3497
   00043    0.4308   -4018.2330  0.3522
   00044    0.4376   -4003.4700  0.3620
   00045    0.4368   -4026.6681  0.3683
   00046    0.4300   -4028.0735  0.3610
   00047    0.4296   -4039.4736  0.3574
   00048    0.4256   -4052.0144  0.3598
   00049    0.4356   -4032.1103  0.3593
   00050    0.4256   -4063.0849  0.3611
   00051    0.4284   -4071.9292  0.3662
   00052    0.4172   -4088.1276  0.3690
   00053    0.4084   -4086.6768  0.3720
   00054    0.4340   -4083.7516  0.3717
   00055    0.4076   -4112.2863  0.3655
   00056    0.4208   -4091.1507  0.3722
   00057    0.4380   -4078.4866  0.3629
   00058    0.4316   -4110.6889  0.3709
   00059    0.4168   -4107.4491  0.3596
   00060    0.4148   -4107.5300  0.3582
   00061    0.4288   -4105.0965  0.3596
   00062    0.4244   -4111.3101  0.3600
   00063    0.4060   -4094.9100  0.3565
   00064    0.4396   -4125.2264  0.3608
   00065    0.4248   -4120.6082  0.3655
   00066    0.4224   -4117.8935  0.3638
   00067    0.4156   -4123.8013  0.3650
   00068    0.4272   -4124.9292  0.3642
   00069    0.4200   -4129.9973  0.3720
   00070    0.4376   -4105.5526  0.3566
   00071    0.4260   -4116.2571  0.3557
   00072    0.4328   -4107.9829  0.3615
   00073    0.4244   -4093.9569  0.3613
   00074    0.4372   -4091.4539  0.3619
   00075    0.4260   -4106.4236  0.3604
   00076    0.4184   -4112.4042  0.3533
   00077    0.4112   -4150.4243  0.3551
   00078    0.4136   -4139.7730  0.3603
   00079    0.4164   -4155.6630  0.3700
   00080    0.3956   -4163.5366  0.3685
   00081    0.4124   -4160.8371  0.3687
   00082    0.4100   -4151.0819  0.3666
   00083    0.4108   -4173.5692  0.3663
   00084    0.4156   -4155.1153  0.3583
   00085    0.3904   -4156.2853  0.3533
   00086    0.4316   -4161.9013  0.3608
   00087    0.4220   -4161.3259  0.3670
   00088    0.4032   -4167.3508  0.3623
   00089    0.4352   -4156.6242  0.3620
   00090    0.4168   -4140.7329  0.3558
   00091    0.4124   -4157.1043  0.3536
   00092    0.4304   -4149.5507  0.3584
   00093    0.4024   -4145.3599  0.3566
   00094    0.4096   -4155.8532  0.3543
   00095    0.4240   -4183.8820  0.3534
   00096    0.4172   -4146.2049  0.3480
   00097    0.4152   -4170.1423  0.3517
   00098    0.4224   -4183.1321  0.3427
   00099    0.4160   -4182.6615  0.3452
   00100    0.4104   -4198.6271  0.3451
   00101    0.4268   -4172.6637  0.3492
   00102    0.4224   -4174.6061  0.3421
   00103    0.4120   -4171.1924  0.3468
   00104    0.4300   -4159.2139  0.3511
   00105    0.3932   -4177.7679  0.3523
   00106    0.4164   -4158.3101  0.3553
   00107    0.4260   -4161.6112  0.3527
   00108    0.4068   -4166.0947  0.3496
   00109    0.4148   -4173.6833  0.3508
   00110    0.4200   -4164.9244  0.3497
   00111    0.4244   -4173.6096  0.3473
   00112    0.4204   -4179.5454  0.3423
   00113    0.4364   -4177.2837  0.3350
   00114    0.4172   -4147.0193  0.3317
   00115    0.4244   -4138.4383  0.3301
   00116    0.4212   -4126.8690  0.3286
   00117    0.4276   -4124.5471  0.3285
   00118    0.4032   -4132.5951  0.3304
   00119    0.4196   -4126.0375  0.3258
   00120    0.4280   -4110.7822  0.3203
   00121    0.4320   -4114.0831  0.3191
   00122    0.4216   -4133.1845  0.3256
   00123    0.4232   -4131.7373  0.3137
   00124    0.4160   -4150.1786  0.3089
   00125    0.4244   -4166.5200  0.3168
   00126    0.4136   -4144.5616  0.3266
   00127    0.4176   -4175.7819  0.3279
   00128    0.4176   -4198.4895  0.3321
   00129    0.4156   -4174.3575  0.3316
   00130    0.4204   -4172.4522  0.3315
   00131    0.4204   -4177.3535  0.3362
   00132    0.4224   -4174.9839  0.3284
   00133    0.4264   -4200.3281  0.3324
   00134    0.3956   -4191.0829  0.3354
   00135    0.4100   -4174.9174  0.3362
   00136    0.4064   -4161.7492  0.3377
   00137    0.4316   -4152.4971  0.3365
   00138    0.4216   -4164.8723  0.3435
   00139    0.4160   -4173.7485  0.3404
   00140    0.4156   -4183.2357  0.3393
   00141    0.4084   -4169.8857  0.3363
   00142    0.4088   -4199.9616  0.3389
   00143    0.4048   -4178.8707  0.3419
   00144    0.4212   -4185.2440  0.3415
   00145    0.4252   -4180.9755  0.3433
   00146    0.4080   -4183.8206  0.3394
   00147    0.3984   -4196.9160  0.3325
   00148    0.4356   -4203.1398  0.3251
   00149    0.4212   -4201.7481  0.3221
   00150    0.4092   -4190.1945  0.3181
   00151    0.4160   -4191.3048  0.3171
   00152    0.4180   -4191.2184  0.3218
   00153    0.4220   -4182.9063  0.3196
   00154    0.4068   -4174.8138  0.3151
   00155    0.4104   -4194.9327  0.3119
   00156    0.4204   -4203.8818  0.3136
   00157    0.4252   -4205.5978  0.3123
   00158    0.4312   -4190.2932  0.3082
   00159    0.4056   -4186.9232  0.3134
   00160    0.4100   -4167.8833  0.3226
   00161    0.4212   -4179.1295  0.3145
   00162    0.4132   -4188.3243  0.3114
   00163    0.4316   -4165.6421  0.3211
   00164    0.4240   -4154.6001  0.3236
   00165    0.4084   -4180.5284  0.3256
   00166    0.4196   -4179.7464  0.3229
   00167    0.4044   -4173.2790  0.3325
   00168    0.4104   -4171.1027  0.3358
   00169    0.4356   -4181.6636  0.3330
   00170    0.4000   -4176.9073  0.3373
   00171    0.4176   -4172.5559  0.3385
   00172    0.4248   -4174.1485  0.3404
   00173    0.4204   -4197.9130  0.3396
   00174    0.3992   -4205.9948  0.3395
   00175    0.4108   -4226.5925  0.3339
   00176    0.4168   -4223.8056  0.3278
   00177    0.4200   -4230.1980  0.3328
   00178    0.4192   -4214.8513  0.3302
   00179    0.4236   -4212.2026  0.3310
   00180    0.4276   -4213.4343  0.3220
   00181    0.4300   -4208.1008  0.3318
   00182    0.4256   -4223.8033  0.3354
   00183    0.4160   -4231.5946  0.3368
   00184    0.4128   -4223.9425  0.3427
   00185    0.4068   -4251.4629  0.3464
   00186    0.4072   -4241.7143  0.3428
   00187    0.4180   -4226.0660  0.3417
   00188    0.4160   -4211.7979  0.3382
   00189    0.4208   -4209.6787  0.3364
   00190    0.4176   -4186.5442  0.3355
   00191    0.4276   -4191.6428  0.3415
   00192    0.4304   -4211.2985  0.3444
   00193    0.4200   -4207.6210  0.3554
   00194    0.4272   -4207.0406  0.3611
   00195    0.4180   -4202.1941  0.3628
   00196    0.4072   -4216.7652  0.3633
   00197    0.3968   -4200.5395  0.3575
   00198    0.4044   -4181.9519  0.3561
   00199    0.4300   -4179.3980  0.3509
   00200    0.4004   -4197.4225  0.3515
   00201    0.4092   -4198.9239  0.3409
   00202    0.4380   -4196.4448  0.3381
   00203    0.4112   -4192.8027  0.3334
   00204    0.4312   -4185.5301  0.3326
   00205    0.4132   -4191.0368  0.3333
   00206    0.4088   -4220.0158  0.3337
   00207    0.4204   -4236.3598  0.3323
   00208    0.4260   -4225.6593  0.3327
   00209    0.4184   -4221.2934  0.3341
   00210    0.4300   -4222.1832  0.3319
   00211    0.4144   -4245.1112  0.3375
   00212    0.3920   -4229.9616  0.3379
   00213    0.4172   -4235.6210  0.3345
   00214    0.4092   -4248.1676  0.3333
   00215    0.4016   -4215.3240  0.3308
   00216    0.4180   -4201.4637  0.3324
   00217    0.3920   -4207.3351  0.3310
   00218    0.4056   -4199.7458  0.3275
   00219    0.4244   -4220.1326  0.3308
   00220    0.4172   -4209.1570  0.3274
   00221    0.4100   -4221.9735  0.3271
   00222    0.4216   -4210.9653  0.3253
   00223    0.4124   -4234.9581  0.3296
   00224    0.4316   -4210.7592  0.3300
   00225    0.4020   -4225.1399  0.3310
   00226    0.4080   -4247.0987  0.3256
   00227    0.4144   -4222.3343  0.3234
   00228    0.4132   -4248.5158  0.3195
   00229    0.4108   -4234.6666  0.3251
   00230    0.4196   -4228.4816  0.3248
   00231    0.4028   -4218.8395  0.3248
   00232    0.4160   -4222.7011  0.3245
   00233    0.4228   -4212.3487  0.3180
   00234    0.4084   -4212.3162  0.3145
