#=====================================================
# File created:        Sat-01-Nov-2025-at-08-54-54AM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        0.779774
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00140    0.4044   -8381.9571  0.3980
   00141    0.4068   -8410.3903  0.4024
   00142    0.4172   -8405.6346  0.4050
   00143    0.4176   -8424.8332  0.4069
   00144    0.4100   -8399.9561  0.4084
   00145    0.4100   -8395.6961  0.4110
   00146    0.4044   -8412.8521  0.4097
   00147    0.4148   -8452.1706  0.4103
   00148    0.4176   -8429.2978  0.4165
   00149    0.4184   -8469.3016  0.4185
   00150    0.4252   -8417.2602  0.4199
   00151    0.4272   -8434.7599  0.4197
   00152    0.4116   -8404.1994  0.4207
   00153    0.4188   -8424.1245  0.4221
   00154    0.4004   -8442.3624  0.4246
   00155    0.4336   -8430.7040  0.4265
   00156    0.4228   -8402.7151  0.4285
   00157    0.4192   -8442.9145  0.4255
   00158    0.3996   -8416.1586  0.4281
   00159    0.4244   -8426.2353  0.4244
   00160    0.4132   -8430.5281  0.4197
   00161    0.4232   -8455.5054  0.4163
   00162    0.4068   -8470.0710  0.4172
   00163    0.4184   -8451.9787  0.4198
   00164    0.4076   -8443.0343  0.4213
   00165    0.4148   -8445.5915  0.4185
   00166    0.4152   -8417.2581  0.4222
   00167    0.4096   -8372.9071  0.4187
   00168    0.4156   -8380.9567  0.4250
   00169    0.4212   -8441.0769  0.4324
   00170    0.4088   -8425.2350  0.4352
   00171    0.4244   -8418.4591  0.4337
   00172    0.4308   -8453.1851  0.4371
   00173    0.4076   -8463.8125  0.4403
   00174    0.4232   -8474.9564  0.4425
   00175    0.4212   -8448.1637  0.4391
   00176    0.4168   -8500.8078  0.4438
   00177    0.4036   -8523.4201  0.4442
   00178    0.4132   -8493.2398  0.4395
   00179    0.4092   -8484.8477  0.4475
   00180    0.4128   -8505.8998  0.4429
   00181    0.3928   -8468.9464  0.4386
   00182    0.4056   -8511.5209  0.4405
   00183    0.4040   -8505.6882  0.4395
   00184    0.4108   -8488.3257  0.4389
   00185    0.4180   -8514.7966  0.4452
   00186    0.4296   -8464.7980  0.4495
   00187    0.4000   -8500.7760  0.4548
   00188    0.4060   -8535.2981  0.4496
   00189    0.4076   -8518.7288  0.4526
   00190    0.4072   -8523.4328  0.4514
   00191    0.4176   -8535.1281  0.4588
   00192    0.4344   -8482.3278  0.4609
   00193    0.4272   -8470.8588  0.4590
   00194    0.4032   -8519.8701  0.4647
   00195    0.4008   -8501.6618  0.4693
   00196    0.4276   -8485.5101  0.4723
   00197    0.4112   -8466.7988  0.4789
   00198    0.4084   -8488.8701  0.4829
   00199    0.4280   -8504.6722  0.4866
   00200    0.3904   -8474.1560  0.4845
   00201    0.4184   -8507.1328  0.4812
   00202    0.4168   -8495.8369  0.4810
   00203    0.4128   -8517.9579  0.4826
   00204    0.4108   -8525.6158  0.4863
   00205    0.4164   -8536.1892  0.4863
   00206    0.4116   -8543.5217  0.4761
   00207    0.4160   -8504.3624  0.4726
   00208    0.4212   -8501.3651  0.4746
   00209    0.4312   -8552.9900  0.4767
   00210    0.4108   -8541.0092  0.4809
   00211    0.4328   -8503.4706  0.4802
   00212    0.4144   -8490.0952  0.4786
   00213    0.4184   -8495.1756  0.4774
   00214    0.4004   -8508.4333  0.4758
   00215    0.4080   -8436.0766  0.4746
   00216    0.4176   -8480.5391  0.4705
   00217    0.4184   -8443.6006  0.4740
   00218    0.4208   -8416.5012  0.4703
   00219    0.4300   -8409.7592  0.4749
   00220    0.4028   -8418.4932  0.4791
   00221    0.4100   -8450.0382  0.4803
   00222    0.4156   -8449.1881  0.4746
   00223    0.4076   -8439.1583  0.4759
   00224    0.4208   -8461.3521  0.4821
   00225    0.4132   -8507.4145  0.4779
   00226    0.4016   -8476.2385  0.4850
   00227    0.4256   -8471.3094  0.4849
   00228    0.4088   -8514.1982  0.4887
   00229    0.4184   -8544.0176  0.4940
   00230    0.4172   -8522.5615  0.4890
   00231    0.4264   -8491.1719  0.4871
   00232    0.4124   -8499.7364  0.4885
   00233    0.4164   -8520.8623  0.4867
   00234    0.4168   -8529.3210  0.4842
   00235    0.4124   -8517.2803  0.4811
   00236    0.4136   -8528.0191  0.4841
   00237    0.4076   -8527.9995  0.4864
   00238    0.4076   -8496.4876  0.4899
   00239    0.4100   -8507.5174  0.4918
   00240    0.4156   -8507.2131  0.4925
   00241    0.4160   -8519.3235  0.4959
   00242    0.4228   -8494.9086  0.4900
   00243    0.4176   -8468.0437  0.4866
   00244    0.4000   -8467.9043  0.4819
   00245    0.4080   -8432.9313  0.4843
   00246    0.3944   -8437.6305  0.4844
   00247    0.4204   -8421.4517  0.4898
   00248    0.4140   -8416.8246  0.4896
   00249    0.4288   -8419.9143  0.4985
   00250    0.4036   -8420.6949  0.5015
