#=====================================================
# File created:        Sat-01-Nov-2025-at-08-51-37AM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        3.294580
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00147    0.3592   -5462.9616  0.2719 
   00148    0.3564   -5408.8555  0.2714 
   00149    0.3472   -5367.0236  0.2735 
   00150    0.3464   -5322.2627  0.2721 
   00151    0.3528   -5323.1465  0.2745 
   00152    0.3576   -5297.1137  0.2841 
   00153    0.3592   -5305.6832  0.2817 
   00154    0.3636   -5271.6605  0.2777 
   00155    0.3684   -5276.6275  0.2765 
   00156    0.3676   -5325.0037  0.2758 
   00157    0.3676   -5287.3290  0.2771 
   00158    0.3592   -5262.2225  0.2878 
   00159    0.3836   -5181.5571  0.2834 
   00160    0.3796   -5172.3316  0.2829 
   00161    0.3772   -5172.9747  0.2843 
   00162    0.3736   -5195.5469  0.2899 
   00163    0.3808   -5205.2317  0.2862 
   00164    0.3760   -5191.7720  0.2905 
   00165    0.3748   -5177.0728  0.2889 
   00166    0.3752   -5192.0408  0.2834 
   00167    0.3816   -5224.4317  0.2806 
   00168    0.3760   -5303.9629  0.2864 
   00169    0.3736   -5332.5073  0.2884 
   00170    0.3712   -5375.1814  0.2911 
   00171    0.3668   -5380.5937  0.2908 
   00172    0.3472   -5386.2732  0.2955 
   00173    0.3444   -5382.3406  0.2995 
   00174    0.3444   -5340.6905  0.3019 
   00175    0.3400   -5320.9617  0.3089 
   00176    0.3348   -5259.7281  0.3070 
   00177    0.3520   -5234.2204  0.3061 
   00178    0.3552   -5211.7622  0.3000 
   00179    0.3484   -5159.0947  0.3030 
   00180    0.3588   -5138.5860  0.3009 
   00181    0.3496   -5165.2434  0.3088 
   00182    0.3504   -5180.9230  0.3047 
   00183    0.3520   -5166.8674  0.2912 
   00184    0.3424   -5156.0369  0.2791 
   00185    0.3352   -5154.6176  0.2794 
   00186    0.3456   -5141.7810  0.2856 
   00187    0.3496   -5203.8410  0.2870 
   00188    0.3596   -5268.2853  0.2890 
   00189    0.3604   -5335.9536  0.2903 
   00190    0.3532   -5369.7940  0.2899 
   00191    0.3516   -5357.0269  0.2878 
   00192    0.3400   -5401.4452  0.2897 
   00193    0.3544   -5371.1355  0.2931 
   00194    0.3508   -5335.1037  0.2962 
   00195    0.3460   -5291.4192  0.2984 
   00196    0.3448   -5276.5843  0.2929 
   00197    0.3460   -5227.0395  0.2989 
   00198    0.3508   -5212.0634  0.2936 
   00199    0.3656   -5203.5923  0.2869 
   00200    0.3692   -5204.7825  0.2859 
   00201    0.3832   -5272.1350  0.2784 
   00202    0.3672   -5308.4681  0.2845 
   00203    0.3616   -5332.0794  0.2881 
   00204    0.3552   -5362.6252  0.2846 
   00205    0.3664   -5355.2737  0.2834 
   00206    0.3512   -5347.3895  0.2817 
   00207    0.3460   -5272.4945  0.2848 
   00208    0.3580   -5256.2820  0.2892 
   00209    0.3588   -5217.5585  0.3021 
   00210    0.3536   -5212.8390  0.3062 
   00211    0.3512   -5240.8569  0.3017 
   00212    0.3560   -5237.1067  0.2918 
   00213    0.3540   -5241.0996  0.2874 
   00214    0.3408   -5230.6883  0.2809 
   00215    0.3500   -5213.3205  0.2674 
   00216    0.3440   -5244.9833  0.2686 
   00217    0.3668   -5257.4344  0.2783 
   00218    0.3600   -5298.3788  0.2830 
   00219    0.3668   -5307.3521  0.2928 
   00220    0.3620   -5248.8122  0.2984 
   00221    0.3608   -5217.2760  0.3060 
   00222    0.3664   -5270.4189  0.3043 
   00223    0.3600   -5298.1081  0.2959 
   00224    0.3604   -5255.2872  0.2923 
   00225    0.3756   -5321.3282  0.2951 
   00226    0.3760   -5367.9270  0.2948 
   00227    0.3696   -5384.6129  0.2927 
   00228    0.3684   -5378.5936  0.2990 
   00229    0.3680   -5354.9342  0.2983 
   00230    0.3680   -5338.9523  0.3018 
   00231    0.3624   -5337.3702  0.3068 
   00232    0.3592   -5350.0651  0.3074 
   00233    0.3564   -5354.7576  0.3101 
   00234    0.3488   -5343.8805  0.3180 
   00235    0.3596   -5319.9269  0.3211 
   00236    0.3676   -5341.9679  0.3213 
   00237    0.3604   -5360.7555  0.3263 
   00238    0.3504   -5334.0430  0.3242 
   00239    0.3552   -5311.1501  0.3227 
   00240    0.3564   -5336.3646  0.3200 
   00241    0.3484   -5370.7745  0.3248 
   00242    0.3520   -5299.3381  0.3262 
   00243    0.3548   -5261.6510  0.3206 
   00244    0.3624   -5275.0237  0.3207 
   00245    0.3692   -5294.8868  0.3266 
   00246    0.3660   -5295.2114  0.3326 
   00247    0.3624   -5257.6948  0.3336 
   00248    0.3708   -5292.3901  0.3345 
   00249    0.3692   -5254.0980  0.3338 
   00250    0.3764   -5227.1165  0.3386 
