#=====================================================
# File created:        Sat-01-Nov-2025-at-08-54-25AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        10.085333
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00138    0.4200   -8438.9489  0.5740
   00139    0.3996   -8419.7526  0.5727
   00140    0.4044   -8427.1850  0.5775
   00141    0.4112   -8429.8217  0.5775
   00142    0.4228   -8403.7081  0.5791
   00143    0.3892   -8408.7694  0.5810
   00144    0.4048   -8412.3714  0.5858
   00145    0.4228   -8370.0610  0.5818
   00146    0.4200   -8415.0266  0.5837
   00147    0.4016   -8395.7873  0.5842
   00148    0.3920   -8389.3685  0.5873
   00149    0.4136   -8431.9882  0.5870
   00150    0.4032   -8391.5613  0.5860
   00151    0.4228   -8389.3861  0.5828
   00152    0.4144   -8345.6880  0.5823
   00153    0.4048   -8364.7539  0.5837
   00154    0.4108   -8397.9789  0.5897
   00155    0.4176   -8397.8099  0.5936
   00156    0.4160   -8422.8999  0.5917
   00157    0.4100   -8418.8540  0.5942
   00158    0.4068   -8415.4323  0.5945
   00159    0.4064   -8438.5743  0.5981
   00160    0.4080   -8452.3777  0.6031
   00161    0.4008   -8422.9886  0.6080
   00162    0.4236   -8433.4108  0.6064
   00163    0.4168   -8425.9950  0.6074
   00164    0.3988   -8423.8067  0.6118
   00165    0.4264   -8457.8634  0.6148
   00166    0.4264   -8422.9237  0.6098
   00167    0.4088   -8419.7066  0.6095
   00168    0.4132   -8445.4420  0.6125
   00169    0.4208   -8423.0352  0.6132
   00170    0.4284   -8399.4518  0.6122
   00171    0.4184   -8427.9175  0.6110
   00172    0.3924   -8428.2888  0.6046
   00173    0.4224   -8520.9266  0.6135
   00174    0.4016   -8493.7460  0.6109
   00175    0.4132   -8490.8142  0.6096
   00176    0.4180   -8396.0991  0.6099
   00177    0.4144   -8354.0889  0.6182
   00178    0.4040   -8374.0282  0.6185
   00179    0.4328   -8367.1884  0.6228
   00180    0.3988   -8367.3208  0.6298
   00181    0.4236   -8391.6678  0.6283
   00182    0.4028   -8437.0187  0.6298
   00183    0.4040   -8464.0374  0.6314
   00184    0.4284   -8467.9727  0.6314
   00185    0.4160   -8451.8905  0.6294
   00186    0.4160   -8477.1715  0.6290
   00187    0.4200   -8481.5830  0.6325
   00188    0.4008   -8494.1007  0.6319
   00189    0.4184   -8523.0930  0.6392
   00190    0.4012   -8488.5669  0.6363
   00191    0.4220   -8505.4700  0.6307
   00192    0.4164   -8508.5329  0.6325
   00193    0.4092   -8535.2522  0.6355
   00194    0.4276   -8524.8398  0.6275
   00195    0.3968   -8459.0456  0.6286
   00196    0.4060   -8429.7491  0.6310
   00197    0.4212   -8438.7117  0.6294
   00198    0.4280   -8447.7532  0.6289
   00199    0.4108   -8472.5981  0.6251
   00200    0.4268   -8422.5810  0.6253
   00201    0.4188   -8429.7951  0.6257
   00202    0.4060   -8376.1066  0.6238
   00203    0.4200   -8436.4168  0.6245
   00204    0.4208   -8451.9275  0.6224
   00205    0.4028   -8454.0586  0.6281
   00206    0.4068   -8460.6562  0.6364
   00207    0.4116   -8468.0021  0.6380
   00208    0.4196   -8443.6329  0.6407
   00209    0.4076   -8455.0259  0.6319
   00210    0.4196   -8418.9522  0.6289
   00211    0.4100   -8430.9378  0.6268
   00212    0.4132   -8458.9827  0.6288
   00213    0.4172   -8410.1413  0.6259
   00214    0.4084   -8445.1373  0.6295
   00215    0.4180   -8462.6269  0.6395
   00216    0.4076   -8495.3607  0.6346
   00217    0.4208   -8538.9044  0.6397
   00218    0.4148   -8509.9300  0.6382
   00219    0.4220   -8488.9908  0.6292
   00220    0.4040   -8504.7135  0.6307
   00221    0.4156   -8506.9268  0.6332
   00222    0.4256   -8469.3971  0.6292
   00223    0.4232   -8455.9921  0.6250
   00224    0.4052   -8470.1792  0.6276
   00225    0.3952   -8483.6215  0.6264
   00226    0.4208   -8438.0937  0.6224
   00227    0.3980   -8447.8427  0.6240
   00228    0.4180   -8467.9833  0.6214
   00229    0.4248   -8498.9026  0.6305
   00230    0.4028   -8511.8361  0.6375
   00231    0.4108   -8514.5097  0.6392
   00232    0.4044   -8513.3119  0.6412
   00233    0.4004   -8497.6668  0.6452
   00234    0.4084   -8503.0478  0.6471
   00235    0.4236   -8521.6942  0.6505
   00236    0.4004   -8548.1415  0.6546
   00237    0.4136   -8510.0874  0.6498
   00238    0.3964   -8513.7921  0.6500
   00239    0.4052   -8552.0932  0.6536
   00240    0.4168   -8520.4497  0.6577
   00241    0.4056   -8554.4879  0.6584
   00242    0.4064   -8588.8760  0.6645
   00243    0.4064   -8623.6415  0.6728
   00244    0.4088   -8574.3618  0.6689
   00245    0.4028   -8541.5028  0.6618
   00246    0.4104   -8563.7110  0.6653
   00247    0.4240   -8568.3686  0.6638
   00248    0.4148   -8570.5747  0.6635
   00249    0.3972   -8567.8240  0.6607
   00250    0.4216   -8527.9473  0.6629
   00251    0.4208   -8532.2799  0.6625
   00252    0.4048   -8523.3033  0.6590
   00253    0.4228   -8543.7186  0.6642
   00254    0.4212   -8513.2080  0.6622
   00255    0.3936   -8560.9322  0.6677
   00256    0.4072   -8557.1855  0.6648
   00257    0.4124   -8531.1815  0.6615
   00258    0.4116   -8548.8076  0.6619
   00259    0.4016   -8567.2465  0.6636
   00260    0.4200   -8569.6242  0.6629
   00261    0.4148   -8547.0923  0.6590
   00262    0.4200   -8563.4473  0.6596
   00263    0.3768   -8507.6492  0.6603
   00264    0.4096   -8499.7252  0.6587
   00265    0.4332   -8513.2349  0.6592
   00266    0.4164   -8538.1537  0.6593
   00267    0.4124   -8551.6330  0.6617
   00268    0.4156   -8561.9033  0.6649
   00269    0.4140   -8570.0304  0.6699
   00270    0.4164   -8552.6138  0.6726
   00271    0.4244   -8597.6286  0.6736
   00272    0.4140   -8580.1728  0.6774
   00273    0.3972   -8563.0524  0.6765
   00274    0.3940   -8561.4951  0.6760
   00275    0.4080   -8557.1566  0.6806
   00276    0.4056   -8540.9756  0.6852
   00277    0.3960   -8554.6464  0.6916
   00278    0.4060   -8509.4070  0.6913
   00279    0.4332   -8534.3696  0.6990
   00280    0.4244   -8581.9343  0.7019
   00281    0.4148   -8587.4715  0.7024
   00282    0.4204   -8575.1386  0.7001
   00283    0.4112   -8628.7411  0.7103
   00284    0.3820   -8633.0714  0.7077
   00285    0.4200   -8620.8629  0.7102
   00286    0.4060   -8568.4989  0.7098
   00287    0.4116   -8571.2146  0.7105
   00288    0.3952   -8609.8255  0.7140
   00289    0.3876   -8536.9989  0.7093
   00290    0.4040   -8537.2102  0.7099
   00291    0.4020   -8533.5654  0.7130
   00292    0.4264   -8520.0951  0.7115
   00293    0.4032   -8539.7877  0.7042
   00294    0.4036   -8532.2418  0.7030
   00295    0.4152   -8517.3226  0.6993
   00296    0.4312   -8532.4457  0.7019
   00297    0.4164   -8520.3626  0.7069
   00298    0.4008   -8523.2317  0.7104
   00299    0.4240   -8592.2437  0.7160
   00300    0.4136   -8562.9545  0.7174
   00301    0.4068   -8566.9612  0.7237
   00302    0.4280   -8576.3947  0.7214
   00303    0.4400   -8571.9788  0.7195
   00304    0.3972   -8595.7408  0.7233
   00305    0.4144   -8572.1003  0.7263
   00306    0.4068   -8606.6001  0.7301
   00307    0.4024   -8572.0293  0.7306
   00308    0.4120   -8554.8493  0.7335
   00309    0.4160   -8571.9630  0.7345
   00310    0.4044   -8638.2007  0.7446
   00311    0.4060   -8661.9233  0.7487
   00312    0.4132   -8604.6977  0.7475
   00313    0.4288   -8609.8327  0.7467
   00314    0.4000   -8593.3137  0.7474
   00315    0.4176   -8629.0530  0.7452
   00316    0.3980   -8613.1015  0.7468
   00317    0.4180   -8604.9092  0.7469
   00318    0.4132   -8609.5653  0.7400
   00319    0.3956   -8600.2550  0.7353
   00320    0.4028   -8546.2759  0.7346
   00321    0.4120   -8548.8195  0.7362
   00322    0.4208   -8575.1095  0.7377
   00323    0.3896   -8585.0036  0.7396
   00324    0.4116   -8581.5977  0.7304
   00325    0.4304   -8599.5015  0.7359
   00326    0.4048   -8588.9607  0.7355
   00327    0.4020   -8604.0021  0.7378
   00328    0.4148   -8584.9415  0.7296
   00329    0.4196   -8597.6377  0.7293
   00330    0.4104   -8565.9061  0.7295
   00331    0.4064   -8543.5970  0.7301
   00332    0.3944   -8588.2866  0.7290
   00333    0.4104   -8546.1068  0.7249
   00334    0.4072   -8507.8363  0.7193
   00335    0.4236   -8569.5741  0.7216
   00336    0.4084   -8555.9277  0.7227
   00337    0.3940   -8521.2758  0.7199
   00338    0.4092   -8552.7243  0.7292
   00339    0.4096   -8582.6777  0.7339
   00340    0.4224   -8556.5542  0.7324
   00341    0.4160   -8571.2176  0.7330
   00342    0.4020   -8577.2795  0.7327
   00343    0.4132   -8584.3013  0.7409
   00344    0.3988   -8577.7206  0.7369
   00345    0.3940   -8614.1179  0.7359
   00346    0.4104   -8617.9946  0.7332
   00347    0.4052   -8646.2274  0.7355
   00348    0.4032   -8629.8351  0.7363
   00349    0.4016   -8612.5702  0.7307
   00350    0.3940   -8600.7487  0.7321
   00351    0.4064   -8627.1884  0.7378
   00352    0.4204   -8581.9936  0.7319
   00353    0.4080   -8575.0292  0.7307
   00354    0.4056   -8605.0937  0.7326
   00355    0.4168   -8636.5785  0.7359
   00356    0.4108   -8621.2536  0.7364
   00357    0.4148   -8609.6407  0.7378
   00358    0.3976   -8620.4077  0.7446
   00359    0.4132   -8629.8621  0.7407
   00360    0.4088   -8646.8461  0.7368
   00361    0.4152   -8623.4888  0.7351
   00362    0.4060   -8586.5152  0.7349
   00363    0.4024   -8606.4553  0.7320
   00364    0.4064   -8650.9399  0.7335
   00365    0.3912   -8641.3417  0.7336
   00366    0.4128   -8638.8750  0.7378
   00367    0.3908   -8643.2542  0.7406
   00368    0.4152   -8650.7900  0.7421
   00369    0.4148   -8621.1335  0.7441
   00370    0.4052   -8614.2024  0.7382
   00371    0.4080   -8601.4431  0.7360
   00372    0.4208   -8614.8925  0.7366
   00373    0.4256   -8613.1443  0.7394
   00374    0.4124   -8609.2836  0.7441
   00375    0.4192   -8560.8364  0.7376
   00376    0.4048   -8516.4146  0.7381
   00377    0.3892   -8559.4598  0.7372
   00378    0.4076   -8563.2820  0.7357
   00379    0.3996   -8513.9413  0.7335
   00380    0.4164   -8525.8066  0.7338
   00381    0.4032   -8544.2230  0.7399
   00382    0.3876   -8571.8587  0.7419
   00383    0.4112   -8575.3744  0.7408
   00384    0.4020   -8566.8897  0.7395
   00385    0.4132   -8547.0737  0.7353
   00386    0.4092   -8529.5764  0.7366
   00387    0.3964   -8548.2711  0.7390
   00388    0.4324   -8541.4183  0.7366
   00389    0.4224   -8552.4988  0.7416
   00390    0.4108   -8516.8895  0.7429
   00391    0.4064   -8523.8084  0.7436
   00392    0.4136   -8527.1826  0.7393
   00393    0.4168   -8540.7010  0.7344
   00394    0.4008   -8557.4314  0.7333
   00395    0.3928   -8548.6819  0.7294
   00396    0.4120   -8544.6052  0.7282
   00397    0.3984   -8562.0245  0.7318
   00398    0.4220   -8528.0128  0.7326
   00399    0.4332   -8556.4833  0.7343
   00400    0.3984   -8546.8751  0.7410
   00401    0.4100   -8544.2017  0.7387
   00402    0.4168   -8577.6272  0.7422
   00403    0.3992   -8595.1324  0.7471
   00404    0.4132   -8576.8309  0.7493
   00405    0.4016   -8541.5965  0.7467
   00406    0.4032   -8518.7059  0.7410
   00407    0.4064   -8543.8172  0.7395
   00408    0.4036   -8578.7652  0.7458
   00409    0.4000   -8552.2140  0.7451
   00410    0.4152   -8592.1571  0.7475
   00411    0.3752   -8550.4016  0.7428
   00412    0.4076   -8596.0729  0.7522
   00413    0.4076   -8626.7067  0.7557
   00414    0.3996   -8610.3589  0.7551
   00415    0.4140   -8593.0398  0.7502
   00416    0.4184   -8582.2518  0.7520
   00417    0.3916   -8538.9984  0.7498
   00418    0.4152   -8560.2645  0.7529
   00419    0.4316   -8536.0425  0.7529
   00420    0.4048   -8532.7621  0.7511
   00421    0.4220   -8526.2818  0.7508
   00422    0.4124   -8523.1529  0.7454
   00423    0.4104   -8539.8810  0.7433
   00424    0.4256   -8516.3276  0.7294
   00425    0.4212   -8549.3184  0.7359
   00426    0.4172   -8528.7144  0.7370
   00427    0.4176   -8531.0655  0.7448
   00428    0.4256   -8518.0052  0.7425
   00429    0.4068   -8572.1757  0.7435
   00430    0.4212   -8557.8159  0.7444
   00431    0.4104   -8546.7991  0.7510
   00432    0.4056   -8531.1241  0.7498
   00433    0.4196   -8543.6194  0.7516
   00434    0.4280   -8506.0739  0.7472
   00435    0.4172   -8534.1367  0.7508
   00436    0.3968   -8582.7157  0.7519
   00437    0.4200   -8669.5060  0.7581
   00438    0.4228   -8666.7325  0.7631
   00439    0.4072   -8647.2429  0.7575
   00440    0.4040   -8672.6160  0.7588
   00441    0.3912   -8640.6638  0.7588
   00442    0.4132   -8628.4541  0.7595
   00443    0.4156   -8646.2472  0.7624
   00444    0.4044   -8648.4094  0.7594
   00445    0.4080   -8681.5043  0.7635
   00446    0.4096   -8701.3095  0.7612
   00447    0.4164   -8654.0083  0.7639
   00448    0.4040   -8698.6280  0.7659
   00449    0.4156   -8703.7788  0.7657
   00450    0.4084   -8594.4390  0.7575
   00451    0.4032   -8630.4955  0.7595
   00452    0.4004   -8660.0825  0.7633
   00453    0.4088   -8628.5169  0.7635
   00454    0.4056   -8598.9617  0.7587
   00455    0.4132   -8578.3864  0.7588
   00456    0.4064   -8571.4611  0.7573
   00457    0.3988   -8601.0432  0.7524
   00458    0.4144   -8563.4628  0.7471
   00459    0.4104   -8547.9170  0.7415
   00460    0.4260   -8483.2809  0.7393
   00461    0.4204   -8492.9460  0.7398
   00462    0.4164   -8464.8880  0.7429
   00463    0.4004   -8519.1184  0.7456
   00464    0.4108   -8556.0845  0.7436
   00465    0.4140   -8555.6692  0.7476
   00466    0.4108   -8586.3888  0.7488
   00467    0.4000   -8558.4523  0.7450
   00468    0.3812   -8494.5681  0.7470
   00469    0.4076   -8530.3223  0.7467
   00470    0.4120   -8523.2886  0.7451
   00471    0.3976   -8556.3675  0.7462
   00472    0.4084   -8537.7884  0.7458
   00473    0.4096   -8529.5799  0.7480
   00474    0.4120   -8509.6963  0.7447
   00475    0.4040   -8533.4702  0.7450
   00476    0.3844   -8542.0349  0.7531
   00477    0.4080   -8576.4479  0.7596
   00478    0.4108   -8539.8025  0.7535
   00479    0.4188   -8557.9957  0.7593
   00480    0.4064   -8532.0350  0.7585
   00481    0.3908   -8522.0078  0.7571
   00482    0.4192   -8493.4451  0.7573
   00483    0.4208   -8513.6590  0.7586
   00484    0.4164   -8518.6511  0.7583
   00485    0.4240   -8572.6076  0.7616
   00486    0.3984   -8591.5592  0.7606
   00487    0.4212   -8574.8112  0.7627
   00488    0.4188   -8573.4178  0.7639
   00489    0.4040   -8552.4268  0.7685
   00490    0.3984   -8548.5860  0.7692
   00491    0.4240   -8521.0912  0.7687
   00492    0.4176   -8553.0054  0.7692
   00493    0.4164   -8584.6418  0.7691
   00494    0.4044   -8579.3258  0.7629
   00495    0.4016   -8577.5158  0.7647
   00496    0.4000   -8600.0342  0.7698
   00497    0.4084   -8595.8984  0.7723
   00498    0.4108   -8588.2527  0.7719
   00499    0.3996   -8560.4943  0.7718
   00500    0.4192   -8592.0491  0.7680
