#=====================================================
# File created:        Sat-01-Nov-2025-at-08-44-45AM
# Size of lattice:     100x100
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.069047
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10017.2570  0.2528
   00001    0.6303  -18789.1861  0.2560
   00002    0.5852  -21055.1176  0.2529
   00003    0.5534  -22917.7689  0.2553
   00004    0.5249  -24345.6942  0.2551
   00005    0.5137  -25421.7212  0.2578
   00006    0.4991  -26305.1300  0.2617
   00007    0.4869  -27053.1419  0.2699
   00008    0.4892  -27663.1636  0.2697
   00009    0.4728  -28212.2708  0.2756
   00010    0.4695  -28722.2748  0.2764
   00011    0.4602  -29168.8870  0.2780
   00012    0.4452  -29417.8656  0.2808
   00013    0.4479  -29626.5587  0.2820
   00014    0.4468  -30036.2698  0.2824
   00015    0.4504  -30236.0200  0.2815
   00016    0.4346  -30361.5878  0.2818
   00017    0.4419  -30565.8125  0.2822
   00018    0.4513  -30684.3409  0.2827
   00019    0.4421  -30865.3470  0.2835
   00020    0.4462  -30989.2954  0.2857
   00021    0.4365  -31165.9819  0.2885
   00022    0.4347  -31314.0730  0.2934
   00023    0.4364  -31242.4012  0.2918
   00024    0.4360  -31419.9841  0.2935
   00025    0.4339  -31621.0969  0.2956
   00026    0.4339  -31738.0660  0.2964
   00027    0.4430  -31825.1140  0.2970
   00028    0.4323  -32026.6313  0.2968
   00029    0.4300  -32124.6556  0.2936
   00030    0.4339  -32029.6508  0.2981
   00031    0.4271  -32146.6465  0.2957
   00032    0.4349  -32233.8735  0.2934
   00033    0.4373  -32213.6292  0.2938
   00034    0.4244  -32225.2950  0.2955
   00035    0.4321  -32246.5474  0.2946
   00036    0.4343  -32262.4013  0.2957
   00037    0.4408  -32335.1881  0.2952
   00038    0.4298  -32394.6563  0.3003
   00039    0.4319  -32420.4533  0.3013
   00040    0.4218  -32360.3458  0.2982
   00041    0.4279  -32382.7968  0.2987
   00042    0.4367  -32409.2824  0.2986
   00043    0.4104  -32538.3064  0.3004
   00044    0.4251  -32491.7797  0.3028
   00045    0.4263  -32652.4369  0.3026
   00046    0.4195  -32637.9066  0.3041
   00047    0.4257  -32625.6875  0.3064
   00048    0.4222  -32765.4196  0.3057
   00049    0.4202  -32722.9284  0.3063
   00050    0.4186  -32749.5543  0.3078
