#=====================================================
# File created:        Sat-01-Nov-2025-at-08-55-07AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        0.906121
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2547.6482  0.2567
   00001    0.6708   -3717.3581  0.2565
   00002    0.6376   -4494.3519  0.2538
   00003    0.6000   -5131.5087  0.2641
   00004    0.5444   -5545.1534  0.2659
   00005    0.5408   -5891.1252  0.2675
   00006    0.5244   -6171.5347  0.2660
   00007    0.5092   -6438.4762  0.2649
   00008    0.5124   -6616.7516  0.2641
   00009    0.5088   -6736.1079  0.2530
   00010    0.4904   -6883.7738  0.2504
   00011    0.4868   -6943.1344  0.2562
   00012    0.4840   -7040.1974  0.2637
   00013    0.4540   -7115.2705  0.2655
   00014    0.4668   -7209.6859  0.2658
   00015    0.4552   -7253.9838  0.2746
   00016    0.4552   -7302.1235  0.2653
   00017    0.4724   -7324.9904  0.2700
   00018    0.4640   -7379.8669  0.2739
   00019    0.4436   -7422.2685  0.2742
   00020    0.4496   -7457.4913  0.2787
   00021    0.4508   -7542.5555  0.2847
   00022    0.4692   -7582.3215  0.2876
   00023    0.4424   -7667.8722  0.2869
   00024    0.4240   -7713.2425  0.2809
   00025    0.4360   -7709.2951  0.2779
   00026    0.4296   -7726.0878  0.2807
   00027    0.4448   -7782.1654  0.2821
   00028    0.4432   -7842.3594  0.2812
   00029    0.4352   -7803.9301  0.2797
   00030    0.4328   -7844.2120  0.2792
   00031    0.4512   -7877.9438  0.2789
   00032    0.4244   -7865.8005  0.2744
   00033    0.4440   -7860.6868  0.2798
   00034    0.4292   -7871.9055  0.2766
   00035    0.4328   -7903.3428  0.2808
   00036    0.4388   -7930.0786  0.2850
   00037    0.4300   -7908.9784  0.2859
   00038    0.4408   -7949.0163  0.2891
   00039    0.4436   -7980.2462  0.2926
   00040    0.4332   -7946.0036  0.2982
   00041    0.4432   -7973.5291  0.3011
   00042    0.4332   -8003.4790  0.3026
   00043    0.4304   -8042.0132  0.3012
   00044    0.4196   -8032.9291  0.2964
   00045    0.4280   -8050.5974  0.2990
