#=====================================================
# File created:        Sat-01-Nov-2025-at-08-54-47AM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        0.642801
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2523.0615  0.2665
   00001    0.6732   -3714.1363  0.2642
   00002    0.6180   -4442.9073  0.2587
   00003    0.5728   -5031.5855  0.2651
   00004    0.5696   -5446.6009  0.2613
   00005    0.5484   -5838.7811  0.2679
   00006    0.5032   -6137.8212  0.2745
   00007    0.5104   -6362.1282  0.2740
   00008    0.4952   -6475.6513  0.2770
   00009    0.4856   -6681.3389  0.2706
   00010    0.4912   -6795.6407  0.2744
   00011    0.4784   -6935.9216  0.2760
   00012    0.4868   -7034.9054  0.2840
   00013    0.4892   -7077.9133  0.2871
   00014    0.4744   -7130.1921  0.2899
   00015    0.4448   -7182.9886  0.2949
   00016    0.4500   -7285.7609  0.2922
   00017    0.4588   -7341.8663  0.2853
   00018    0.4476   -7377.1555  0.2828
   00019    0.4504   -7417.3197  0.2887
   00020    0.4456   -7445.6642  0.2915
   00021    0.4620   -7540.5616  0.2926
   00022    0.4460   -7557.2486  0.2939
   00023    0.4348   -7592.8263  0.2957
   00024    0.4296   -7625.7868  0.2996
   00025    0.4368   -7655.6779  0.3031
   00026    0.4524   -7713.3020  0.3069
   00027    0.4392   -7699.2002  0.3057
   00028    0.4452   -7700.6268  0.3029
   00029    0.4512   -7736.2566  0.3103
   00030    0.4404   -7722.7325  0.3118
   00031    0.4332   -7765.8847  0.3189
   00032    0.4384   -7806.6030  0.3201
   00033    0.4484   -7809.2300  0.3169
   00034    0.4368   -7809.1713  0.3245
   00035    0.4416   -7826.5957  0.3226
   00036    0.4388   -7861.7342  0.3141
   00037    0.4408   -7883.6798  0.3152
   00038    0.4384   -7926.4378  0.3159
   00039    0.4452   -7876.6334  0.3171
   00040    0.4588   -7875.6076  0.3144
   00041    0.4320   -7903.3929  0.3171
   00042    0.4268   -7971.8644  0.3148
   00043    0.4264   -7970.8386  0.3228
   00044    0.4548   -7910.3057  0.3284
   00045    0.4360   -7964.2459  0.3221
   00046    0.4272   -7988.0861  0.3261
   00047    0.4228   -7987.6304  0.3273
   00048    0.4288   -7963.6110  0.3232
   00049    0.4288   -7944.7134  0.3224
   00050    0.4236   -7991.1519  0.3210
   00051    0.4116   -8013.3528  0.3217
   00052    0.4364   -8064.7510  0.3236
   00053    0.4376   -8029.4560  0.3238
   00054    0.4292   -8058.0792  0.3293
   00055    0.4200   -8049.6500  0.3260
   00056    0.4328   -8058.3153  0.3210
   00057    0.4104   -8031.2745  0.3276
   00058    0.4324   -8055.7965  0.3309
   00059    0.4236   -8100.3460  0.3273
   00060    0.4396   -8143.9100  0.3230
   00061    0.4208   -8129.9972  0.3204
   00062    0.4372   -8104.8378  0.3211
   00063    0.4324   -8097.8230  0.3197
   00064    0.4188   -8104.5223  0.3180
   00065    0.4396   -8126.0058  0.3144
   00066    0.4356   -8131.6682  0.3166
   00067    0.4296   -8168.2369  0.3189
   00068    0.4184   -8151.0794  0.3219
   00069    0.4184   -8176.5571  0.3260
   00070    0.4180   -8154.5198  0.3197
   00071    0.4380   -8170.2845  0.3289
   00072    0.4392   -8163.3131  0.3304
   00073    0.4092   -8149.5621  0.3274
   00074    0.4264   -8124.1403  0.3258
   00075    0.4148   -8186.7776  0.3286
   00076    0.4344   -8155.0539  0.3262
   00077    0.4376   -8124.0317  0.3225
   00078    0.4184   -8161.1223  0.3207
   00079    0.4172   -8208.4010  0.3213
   00080    0.4152   -8190.1293  0.3226
   00081    0.4312   -8211.2053  0.3228
   00082    0.4244   -8243.6223  0.3264
   00083    0.4216   -8266.6668  0.3306
   00084    0.4316   -8228.6269  0.3315
   00085    0.4168   -8249.8019  0.3309
   00086    0.4140   -8262.3647  0.3285
   00087    0.4108   -8252.8748  0.3353
   00088    0.4204   -8298.1529  0.3397
   00089    0.4148   -8308.6263  0.3485
   00090    0.4264   -8295.2306  0.3517
   00091    0.4100   -8322.6278  0.3457
   00092    0.4148   -8278.6818  0.3533
   00093    0.4288   -8262.2494  0.3503
   00094    0.4184   -8235.7393  0.3498
   00095    0.4084   -8229.9285  0.3528
   00096    0.4252   -8255.9867  0.3459
   00097    0.4192   -8315.1101  0.3468
   00098    0.4220   -8286.1470  0.3507
   00099    0.3976   -8264.3943  0.3463
   00100    0.4364   -8250.9012  0.3553
