#=====================================================
# File created:        Mon-27-Oct-2025-at-01-14-55PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.022748
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2545.0287  0.7611
   00001    0.6108   -4755.6091  0.7777
   00002    0.5728   -5282.9943  0.7876
   00003    0.5712   -5644.0963  0.8028
   00004    0.5284   -5982.6930  0.8016
   00005    0.5204   -6338.4286  0.8038
   00006    0.4996   -6699.8361  0.8038
   00007    0.4948   -6832.4532  0.8037
   00008    0.4804   -7016.3781  0.8079
   00009    0.4636   -7093.5333  0.8109
   00010    0.4732   -7190.7598  0.8139
   00011    0.4384   -7287.6751  0.8131
   00012    0.4524   -7378.8310  0.8129
   00013    0.4560   -7462.2565  0.8086
   00014    0.4440   -7595.3191  0.8055
   00015    0.4344   -7624.3108  0.8094
   00016    0.4396   -7695.8465  0.8143
   00017    0.4372   -7730.3614  0.8102
   00018    0.4328   -7771.9121  0.8048
   00019    0.4176   -7799.0573  0.8077
   00020    0.4396   -7847.4647  0.8049
   00021    0.4256   -7880.3056  0.8033
   00022    0.4560   -7884.5493  0.8034
   00023    0.4484   -7891.2453  0.8024
   00024    0.4132   -7909.3777  0.7976
   00025    0.4488   -7912.3932  0.8025
   00026    0.4156   -7934.2258  0.8037
   00027    0.4356   -7931.0571  0.8046
   00028    0.4448   -8002.7120  0.7942
   00029    0.4308   -8055.1319  0.7849
   00030    0.4332   -8061.6549  0.7823
   00031    0.4280   -8121.1152  0.7843
   00032    0.4248   -8143.0416  0.7832
   00033    0.4200   -8117.0871  0.7810
   00034    0.4196   -8105.8381  0.7762
   00035    0.4288   -8111.3562  0.7777
   00036    0.4380   -8164.1212  0.7785
   00037    0.4004   -8206.8258  0.7823
   00038    0.4380   -8202.6042  0.7702
   00039    0.4244   -8195.7328  0.7626
   00040    0.4128   -8165.5926  0.7630
   00041    0.4296   -8171.7398  0.7590
   00042    0.4368   -8168.2855  0.7614
   00043    0.4364   -8152.3644  0.7700
   00044    0.4112   -8110.9804  0.7768
   00045    0.4336   -8133.1245  0.7771
   00046    0.4132   -8119.8447  0.7832
   00047    0.4252   -8153.8664  0.7845
   00048    0.4176   -8173.6476  0.7910
   00049    0.4192   -8161.0256  0.7937
   00050    0.4224   -8162.1933  0.7949
